cluster,size,mean_intra_cosine_pairs,mean_to_centroid,nearest_other_centroid,centroid_margin
7121,2,0.9718945026397705,0.9929486513137817,0.9773803949356079,0.015568256378173828
11511,2,0.964170515537262,0.9910022616386414,0.9861416816711426,0.004860579967498779
332,2,0.9354081749916077,0.9837195873260498,0.9740418195724487,0.009677767753601074
11690,2,0.95020991563797,0.9874740839004517,0.989530622959137,-0.0020565390586853027
10266,2,0.9613643288612366,0.9902938604354858,0.9764018654823303,0.013891994953155518
6969,2,0.9685126543045044,0.992097020149231,0.9828109741210938,0.009286046028137207
7118,2,0.96214359998703,0.990490734577179,0.9926311373710632,-0.0021404027938842773
11689,2,0.9826204180717468,0.9956456422805786,0.9849603772163391,0.010685265064239502
10064,2,0.9727938175201416,0.9931752681732178,0.9841450452804565,0.00903022289276123
10063,2,0.9630341529846191,0.990715503692627,0.9869028925895691,0.0038126111030578613
6960,2,0.9569360017776489,0.9891753792762756,0.9878183603286743,0.0013570189476013184
6652,2,0.9658679962158203,0.991430401802063,0.9880347847938538,0.0033956170082092285
11696,2,0.9439743161201477,0.9858940839767456,0.9815160632133484,0.004378020763397217
315,2,0.914960503578186,0.9785093069076538,0.9816086292266846,-0.0030993223190307617
11703,2,0.9811854362487793,0.9952852129936218,0.9824417233467102,0.012843489646911621
11580,2,0.9403910040855408,0.9849849343299866,0.9868615865707397,-0.0018766522407531738
6945,2,0.9632247686386108,0.9907634258270264,0.9827964305877686,0.007966995239257812
11504,2,0.975582480430603,0.9938768744468689,0.9879444241523743,0.005932450294494629
7142,2,0.9679388999938965,0.9919521808624268,0.987101674079895,0.004850506782531738
7141,2,0.924999475479126,0.981070876121521,0.9814066290855408,-0.0003357529640197754
10284,2,0.9569597244262695,0.989181399345398,0.9800920486450195,0.009089350700378418
10341,2,0.961665153503418,0.9903699159622192,0.9876523613929749,0.0027175545692443848
7140,2,0.9715796709060669,0.9928696751594543,0.9705840349197388,0.022285640239715576
7139,2,0.9599404335021973,0.9899345636367798,0.9789543151855469,0.01098024845123291
9908,2,0.964174747467041,0.991003155708313,0.9774539470672607,0.013549208641052246
7138,2,0.9721293449401855,0.9930078387260437,0.9876749515533447,0.005332887172698975
7137,2,0.9234079718589783,0.9806650876998901,0.9826403856277466,-0.0019752979278564453
6947,2,0.954039454460144,0.98844313621521,0.980083703994751,0.008359432220458984
11578,2,0.9596019983291626,0.9898490905761719,0.9863699078559875,0.003479182720184326
9916,2,0.9788906574249268,0.9947086572647095,0.9893374443054199,0.005371212959289551
7135,2,0.9520248770713806,0.9879333972930908,0.9799531698226929,0.00798022747039795
7134,2,0.9795758724212646,0.9948807954788208,0.9848078489303589,0.010072946548461914
338,2,0.9638088941574097,0.9909109473228455,0.97581946849823,0.015091478824615479
6952,2,0.9706719517707825,0.9926409125328064,0.9600544571876526,0.03258645534515381
9914,2,0.9640246629714966,0.9909653663635254,0.9923750162124634,-0.0014096498489379883
11576,2,0.9655216932296753,0.9913429021835327,0.9883264303207397,0.0030164718627929688
9915,2,0.9889860153198242,0.9972426891326904,0.9935808181762695,0.0036618709564208984
6954,2,0.9800173044204712,0.9949918985366821,0.983405590057373,0.011586308479309082
6955,2,0.9998583793640137,0.9999645948410034,0.9741945266723633,0.025770068168640137
6649,2,0.9622388482093811,0.9905146956443787,0.978703498840332,0.01181119680404663
7133,2,0.9572912454605103,0.9892653226852417,0.9848676323890686,0.004397690296173096
10427,2,0.9557616710662842,0.988878607749939,0.9860814809799194,0.0027971267700195312
6958,2,0.9626826643943787,0.9906267523765564,0.9807758331298828,0.009850919246673584
7131,2,0.9091442823410034,0.9770221710205078,0.9700620174407959,0.006960153579711914
6833,2,0.9275719523429871,0.9817260503768921,0.97529536485672,0.006430685520172119
6973,2,0.9702531099319458,0.9925353527069092,0.98604816198349,0.0064871907234191895
10167,2,0.9858603477478027,0.9964587092399597,0.9951670169830322,0.0012916922569274902
10048,2,0.970011830329895,0.9924746751785278,0.9904720783233643,0.0020025968551635742
6683,2,0.9652748107910156,0.9912806749343872,0.9821586012840271,0.009122073650360107
6684,2,0.9634342789649963,0.9908163547515869,0.9841631054878235,0.006653249263763428
11625,2,0.9678589105606079,0.9919321537017822,0.9827924966812134,0.009139657020568848
6685,2,0.9334844350814819,0.983230471611023,0.9806081056594849,0.002622365951538086
10355,2,0.9805981516838074,0.9951376914978027,0.9923129677772522,0.002824723720550537
11518,2,0.9741148948669434,0.9935076236724854,0.9857600927352905,0.007747530937194824
6686,2,0.9578795433044434,0.989413857460022,0.9787062406539917,0.010707616806030273
6688,2,0.9702221155166626,0.9925276041030884,0.9904453158378601,0.0020822882652282715
6689,2,0.9708435535430908,0.9926841259002686,0.9818769693374634,0.010807156562805176
6690,2,0.9497849345207214,0.9873663187026978,0.9781633615493774,0.009202957153320312
11629,2,0.9840310215950012,0.995999813079834,0.9896230697631836,0.006376743316650391
6989,2,0.9604744911193848,0.9900692701339722,0.9864966869354248,0.0035725831985473633
11566,2,0.9376816749572754,0.9842971563339233,0.966942548751831,0.017354607582092285
7107,2,0.9683676362037659,0.9920604228973389,0.9921395778656006,-7.915496826171875e-05
11519,2,0.9578530788421631,0.9894071817398071,0.9894109964370728,-3.814697265625e-06
6816,2,0.9836572408676147,0.9959059953689575,0.9886384010314941,0.007267594337463379
6992,2,0.9668943285942078,0.991689145565033,0.9792672395706177,0.012421905994415283
10180,2,0.96965491771698,0.9923847913742065,0.9855941534042358,0.006790637969970703
10181,2,0.9141453504562378,0.978300929069519,0.9724783897399902,0.005822539329528809
10182,2,0.9634244441986084,0.9908139109611511,0.9767751693725586,0.01403874158859253
6994,2,0.9633361101150513,0.9907915592193604,0.9885336756706238,0.0022578835487365723
10183,2,0.9935568571090698,0.9983879923820496,0.9841248989105225,0.0142630934715271
11632,2,0.9474115371704102,0.9867652654647827,0.9810022115707397,0.005763053894042969
10473,2,0.9839219450950623,0.9959723949432373,0.9958946704864502,7.772445678710938e-05
6995,2,0.9650471210479736,0.9912232756614685,0.9861575365066528,0.005065739154815674
6694,2,0.9839479923248291,0.995978832244873,0.977657675743103,0.01832115650177002
6695,2,0.9840090870857239,0.9959942102432251,0.9852717518806458,0.010722458362579346
9949,2,0.9557332992553711,0.9888714551925659,0.9820383787155151,0.006833076477050781
10384,2,0.9600262641906738,0.9899561405181885,0.9774693846702576,0.012486755847930908
6996,2,0.9593783617019653,0.9897924661636353,0.9812551140785217,0.008537352085113525
11623,2,0.979758620262146,0.9949268102645874,0.987008810043335,0.007918000221252441
11621,2,0.991612434387207,0.9979008436203003,0.9961336255073547,0.0017672181129455566
10264,2,0.9823167324066162,0.9955693483352661,0.9908791184425354,0.004690229892730713
10432,2,0.9506895542144775,0.9875954389572144,0.9837645292282104,0.0038309097290039062
10062,2,0.9810534715652466,0.9952520132064819,0.9731767773628235,0.022075235843658447
6974,2,0.956159234046936,0.9889791011810303,0.9852451086044312,0.003733992576599121
10061,2,0.9657961130142212,0.9914121627807617,0.985132098197937,0.006280064582824707
10060,2,0.9435170888900757,0.9857779741287231,0.9875631332397461,-0.0017851591110229492
11514,2,0.9858370423316956,0.9964531064033508,0.9846614599227905,0.011791646480560303
6978,2,0.9644002914428711,0.9910600781440735,0.9808293581008911,0.010230720043182373
7114,2,0.9596993923187256,0.9898735284805298,0.9852303266525269,0.00464320182800293
11684,2,0.9804356098175049,0.9950968623161316,0.9826580286026001,0.012438833713531494
6673,2,0.9772510528564453,0.9942965507507324,0.9855201840400696,0.008776366710662842
10353,2,0.9848023653030396,0.9961932301521301,0.9880872368812561,0.008105993270874023
9931,2,0.9603592157363892,0.9900401830673218,0.9877047538757324,0.0023354291915893555
6979,2,0.9535348415374756,0.9883155226707458,0.9753700494766235,0.012945473194122314
6825,2,0.9687838554382324,0.9921653270721436,0.9830495119094849,0.009115815162658691
10257,2,0.9715712070465088,0.9928673505783081,0.9880717992782593,0.004795551300048828
9932,2,0.9634219408035278,0.9908132553100586,0.9844302535057068,0.006383001804351807
319,2,0.9483835101127625,0.9870116114616394,0.9780485033988953,0.00896310806274414
