paper_id,kmeans_K100,hdbmerge_K100
1808.07812,35,0
1808.07835,0,0
1808.07837,59,0
1808.07853,0,0
1808.07872,0,0
1808.07873,0,0
1808.07875,2,9
1808.07878,28,18
1808.0788,21,3
1808.07891,0,0
1808.07896,18,0
1808.07897,0,0
1808.07906,0,0
1808.0792,0,0
1808.07939,35,0
1808.07951,0,0
1808.07952,0,0
1808.07971,0,0
1808.07978,41,0
1808.08017,0,0
1808.08031,35,0
1808.08041,0,0
1808.08044,0,0
1808.08051,0,0
1808.08052,0,0
1808.08055,0,0
1808.08059,0,0
1808.08087,0,0
1808.08135,0,0
1808.0816,18,0
1808.08165,0,0
1808.0817,0,0
1808.08187,0,0
1808.08204,68,0
1808.08215,0,0
1808.08234,38,0
1808.08235,82,0
1808.08254,0,0
1808.08258,0,0
1808.08276,0,0
1808.08391,0,0
1808.08398,57,0
1808.08435,50,0
1808.08439,0,0
1808.08475,85,0
1808.08489,35,0
1808.08492,70,0
1808.08525,16,0
1808.08543,0,0
1808.0855,89,0
1808.08569,0,0
1808.08597,16,0
1808.08612,0,0
1808.08676,65,0
1808.08681,0,0
1808.08724,61,9
1808.08726,16,0
1808.08757,40,0
1808.08761,77,90
1808.08826,56,0
1808.08855,0,0
1808.0887,0,0
1808.08874,0,0
1808.08886,0,0
1808.08904,0,0
1808.08924,18,0
1808.08935,0,0
1808.08956,0,0
1808.08958,24,0
1808.0896,0,0
1808.08964,0,0
1808.08969,0,0
1808.08988,0,0
1808.09,0,0
1808.09002,55,98
1808.09009,35,0
1808.0902,35,0
1808.09082,0,0
1808.09089,7,0
1808.0914,0,0
1808.09151,26,0
1808.09153,77,90
1808.09168,0,0
1808.09188,0,0
1808.09189,16,0
1808.09192,0,0
1808.09195,56,59
1808.09225,41,18
1808.09228,0,0
1808.09231,0,0
1808.09232,20,0
1808.09243,70,0
1808.09253,0,0
1808.09283,29,0
1808.09291,7,1
1808.09306,0,0
1808.09309,0,0
1808.09331,82,0
1808.09373,0,0
1808.09416,35,0
1808.09426,0,0
1808.0944,65,0
1808.09449,0,0
1808.0945,64,0
1808.09458,0,0
1808.09467,6,0
1808.09469,0,0
1808.0947,35,0
1808.09472,0,0
1808.09476,35,0
1808.09477,0,0
1808.09514,0,0
1808.09554,56,62
1808.09558,0,0
1808.09562,0,0
1808.09575,0,0
1808.09578,76,0
1808.0962,24,0
1808.09621,73,0
1808.09622,0,0
1808.09625,73,0
1808.09626,0,0
1808.09628,21,0
1808.09675,0,0
1808.09725,35,0
1808.09739,0,0
1808.09743,38,0
1808.09762,0,0
1808.09763,0,0
1808.09833,0,0
1808.09848,0,0
1808.09871,0,0
1808.09874,70,0
1808.09878,1,8
1808.09918,57,0
1808.09921,28,18
1808.09929,21,3
1808.09938,18,0
1808.09955,0,0
1808.09961,0,0
1808.09967,1,0
1808.09968,7,0
1808.09969,63,0
1808.09975,42,0
1808.09977,0,0
1808.09978,80,0
1808.09981,0,0
1808.09995,0,0
1808.10017,0,0
1808.10028,50,0
1808.10036,0,0
1808.10037,0,0
1808.10071,70,0
1808.10089,0,0
1808.10116,0,0
1808.10179,35,0
1808.10184,2,9
1808.10195,0,0
1808.10208,40,0
1808.10226,18,0
1808.10254,0,0
1808.10294,0,0
1808.10325,0,0
1808.10349,82,0
1808.10365,0,0
1808.10374,0,0
1808.10381,10,0
1808.10405,76,0
1808.10438,0,0
1808.10452,0,0
1808.10453,0,0
1808.10455,0,0
1808.10456,0,0
1808.10458,18,2
1808.1046,38,0
1808.10461,0,0
1808.10468,34,83
1808.10472,0,0
1808.10487,5,0
1808.10491,35,0
1808.10495,28,18
1808.1051,0,0
1808.10613,0,0
1808.10635,0,0
1808.10636,1,0
1808.1064,57,0
1808.10655,21,0
1808.10689,0,0
1808.10695,26,1
1808.107,76,0
1808.10707,63,0
1808.10712,35,0
1808.10735,0,0
1808.10762,43,0
1808.1079,90,64
1808.10797,16,0
1808.10838,50,0
1808.10856,82,0
1808.10857,35,0
1809.00004,38,0
1809.00005,82,0
1809.00006,0,0
1809.00007,85,0
1809.00018,0,0
1809.0003,0,0
1809.00032,0,0
1809.00033,16,0
1809.00036,59,0
1809.00048,35,0
1809.00071,0,0
1809.00098,0,0
1809.00123,0,0
1809.00146,0,0
1809.00163,35,0
1809.00215,0,0
1809.00259,21,0
1809.00264,0,0
1809.00282,82,0
1809.00286,0,0
1809.00288,55,0
1809.00314,65,0
1809.00404,50,0
1809.0043,0,0
1809.00438,0,0
1809.00439,7,1
1809.00472,0,0
1809.00489,0,0
1809.00492,0,0
1809.00495,35,0
1809.005,0,0
1809.00522,0,0
1809.00529,18,23
1809.0055,78,49
1809.00572,0,0
1809.00587,40,0
1809.00619,0,0
1809.00621,57,0
1809.00645,0,0
1809.00663,0,0
1809.00671,0,0
1809.00672,0,0
1809.00674,0,0
1809.00678,70,0
1809.00683,0,0
1809.00689,35,0
1809.00691,18,0
1809.007,18,0
1809.00705,0,0
1809.00713,0,0
1809.00715,76,0
1809.00724,0,0
1809.00763,0,0
1809.00765,63,0
1809.00814,18,0
1809.0084,0,0
1809.00856,0,0
1809.00873,1,0
1809.0088,35,0
1809.00884,35,0
1809.00887,0,0
1809.00893,0,0
1809.00902,0,0
1809.0091,8,3
1809.00914,50,0
1809.00921,89,0
1809.00971,0,0
1809.00995,0,0
1809.01001,9,0
1809.01027,0,0
1809.01048,0,0
1809.01053,70,0
1809.01055,0,0
1809.01057,0,0
1809.01081,0,0
1809.01082,0,0
1809.01088,63,0
1809.01098,38,0
1809.01115,0,0
1809.01116,18,0
1809.01119,60,0
1809.01121,0,0
1809.01141,61,9
1809.01142,9,0
1809.01145,0,0
1809.01146,7,0
1809.0115,0,0
1809.01152,0,0
1809.01156,70,0
1809.01157,0,0
1809.0116,80,0
1809.01162,68,0
1809.01163,0,0
1809.01171,63,0
1809.01172,0,0
1809.01173,41,0
1809.0118,16,16
1809.01181,0,0
1809.01189,0,0
1809.01206,0,0
1809.01213,37,0
1809.01228,0,0
1809.01234,27,0
1809.0124,35,0
1809.01251,94,0
1809.0126,70,0
1809.01264,0,0
1809.0127,80,0
1809.01274,7,0
1809.01288,35,0
1809.01295,0,0
1809.01309,70,0
1809.0131,42,0
1809.01339,0,0
1809.0135,80,0
1809.01351,50,0
1809.01359,1,0
1809.01376,0,0
1809.01386,0,0
1809.01406,7,0
1809.01419,0,0
1809.01434,0,0
1809.01441,0,0
1809.01474,0,0
1809.01545,0,0
1809.01548,85,0
1809.01558,76,0
1809.01565,70,0
1809.01573,0,0
1809.01618,0,0
1809.01619,30,0
1809.01655,35,0
1809.01657,0,0
1809.01663,35,0
1809.01664,50,0
1809.01665,14,47
1809.01669,0,0
1809.01673,0,0
1809.01676,0,0
1809.01677,0,0
1809.01684,7,0
1809.01691,70,0
1809.01693,92,0
1809.01704,7,0
1809.01705,0,0
1809.01709,35,0
1809.01713,0,0
1809.01727,0,0
1809.0173,0,0
1809.01741,0,0
1809.01743,70,0
1809.01757,70,0
1809.01781,26,0
1809.01784,18,0
1809.01787,73,0
1809.01789,86,0
1809.01799,0,0
1809.01884,0,0
1809.01925,0,0
1809.01934,56,2
1809.01945,35,0
1809.01951,25,0
1809.01961,26,1
1809.02004,63,0
1809.02046,1,0
1809.02063,0,0
1809.02083,30,29
1809.02097,16,0
1809.02111,35,0
1809.02135,0,0
1809.0214,0,0
1809.02141,0,0
1809.02168,40,0
1809.02174,4,1
1809.0218,0,0
1809.02182,35,0
1809.02184,35,0
1809.02187,0,0
1809.02207,0,0
1809.02225,0,0
1809.02249,56,44
1809.02252,35,0
1809.02259,0,0
1809.02281,0,0
1809.02297,0,0
1809.02304,16,0
1809.02309,0,0
1809.0234,26,0
1809.02361,0,0
1809.02364,0,0
1809.02373,0,0
1809.0241,19,0
1809.02411,0,0
1809.02419,0,0
1809.02478,61,9
1809.02481,0,0
1809.0252,0,0
1809.02523,0,0
1809.02548,0,0
1809.02559,0,0
1809.02571,18,0
1809.02588,0,0
1809.02594,18,0
1809.02608,61,9
1809.02617,82,0
1809.02618,0,0
1809.0262,0,0
1809.02625,0,0
1809.02626,25,18
1809.02654,50,0
1809.0269,0,0
1809.02732,0,0
1809.02742,0,0
1809.0276,6,9
1809.02771,0,0
1809.02834,63,0
1809.02842,0,0
1809.02871,21,0
1809.02915,40,0
1809.02949,0,0
1809.02982,0,0
1809.03,0,0
1809.03043,55,0
1809.03058,35,0
1809.03064,35,0
1809.03074,0,0
1809.0308,5,0
1809.03087,0,0
1809.03109,0,0
1809.03114,0,0
1809.03155,8,3
1809.03177,0,0
1809.03205,37,78
1809.03224,3,1
1809.0323,0,0
1809.03233,0,0
1809.03237,0,0
1809.03244,18,0
1809.03288,23,0
1809.03315,0,0
1809.03325,0,0
1809.03329,26,0
1809.0334,35,0
1809.03341,67,0
1809.03373,80,0
1809.03426,52,0
1809.03437,0,0
1809.03458,91,21
1809.03499,57,0
1809.03507,0,0
1809.0351,56,22
1809.03512,0,0
1809.03513,40,0
1809.03515,3,0
1809.03521,0,0
1809.03526,0,0
1809.03528,38,0
1809.03535,0,0
1809.03537,0,0
1809.03558,18,0
1809.03597,0,0
1809.03598,4,1
1809.03602,20,0
1809.03612,57,0
1809.0362,1,0
1809.03637,38,0
1809.03666,66,0
1809.03689,0,0
1809.03715,0,0
1809.03747,52,0
1809.03755,35,0
1809.03756,2,0
1809.03765,0,0
1809.03767,92,0
1809.03775,85,0
1809.03787,75,0
1809.03792,50,0
1809.03798,0,0
1809.03805,59,0
1809.03807,71,0
1809.03815,0,0
1809.03848,0,0
1809.03863,59,0
1809.03912,56,89
1809.03922,18,0
1809.03924,26,0
1809.03973,0,0
1809.03983,38,0
1809.0399,0,0
1809.03997,75,0
1809.04043,7,0
1809.04073,57,0
1809.04074,81,0
1809.04075,2,0
1809.04076,63,0
1809.04078,0,0
1809.04079,58,47
1809.04082,0,0
1809.04083,63,0
1809.04086,50,0
1809.04088,0,0
1809.04099,76,0
1809.04102,0,0
1809.04107,35,0
1809.04108,0,0
1809.04131,98,0
1809.04132,43,0
1809.0415,0,0
1809.0416,0,0
1809.04164,11,60
1809.04168,0,0
1809.04178,56,0
1809.04183,0,0
1809.0419,0,0
1809.04196,22,0
1809.04218,4,1
1809.043,0,0
1809.04315,0,0
1809.04333,0,0
1809.04345,0,0
1809.04349,0,0
1809.0435,0,0
1809.04366,70,0
1809.04419,0,0
1809.04452,0,0
1809.04479,0,0
1809.04495,0,0
1809.0451,2,9
1809.04522,86,0
1809.04531,0,0
1809.04533,0,0
1809.04545,0,0
1809.0455,38,0
1809.04568,24,0
1809.04573,0,0
1809.04593,35,0
1809.04596,0,0
1809.04597,11,0
1809.04599,82,0
1809.04607,0,0
1809.04608,24,0
1809.04617,0,0
1809.04622,0,0
1809.04631,0,0
1809.04657,0,0
1809.04664,52,0
1809.04678,18,39
1809.04713,72,8
1809.04738,0,0
1809.0478,0,0
1809.04788,0,0
1809.04806,94,0
1809.04848,35,0
1809.04854,7,0
1809.04863,0,0
1809.04865,6,0
1809.0487,43,0
1809.04882,53,23
1809.04884,0,0
1809.04929,0,0
1809.04946,0,0
1809.04978,35,0
1809.04984,0,0
1809.05006,0,0
1809.05036,13,0
1809.05064,50,0
1809.05094,2,0
1809.05103,35,0
1809.05105,22,0
1809.05106,0,0
1809.05107,56,61
1809.05114,86,0
1809.05115,50,0
1809.05128,0,0
1809.05133,75,0
1809.05134,0,0
1809.05145,0,0
1809.05167,50,0
1809.05181,0,0
1809.05202,18,0
1809.05244,0,0
1809.05269,41,0
1809.05297,18,0
1809.05318,63,0
1809.05321,0,0
1809.05348,0,0
1809.05358,0,0
1809.05433,18,0
1809.05434,0,0
1809.05437,22,0
1809.05472,43,0
1809.05486,70,0
1809.0549,0,0
1809.0552,0,0
1809.05536,0,0
1809.05538,1,0
1809.05539,0,0
1809.05541,0,0
1809.05546,1,0
1809.05581,0,0
1809.05584,80,0
1809.05588,80,0
1809.05598,0,0
1809.05615,0,0
1809.05623,0,0
1809.05639,0,0
1809.0564,0,0
1809.05669,0,0
1809.05677,0,0
1809.05678,4,1
1809.05683,0,0
1809.05688,0,0
1809.05691,68,0
1809.0574,0,0
1809.05777,0,0
1809.0579,0,0
1809.05849,0,0
1809.059,70,0
1809.05946,0,0
1809.0595,35,0
1809.05967,85,0
1809.05981,35,0
1809.06046,0,0
1809.06087,56,5
1809.06119,0,0
1809.06167,0,0
1809.06173,0,0
1809.06184,70,0
1809.06203,0,0
1809.06212,0,0
1809.0622,0,0
1809.06245,30,29
1809.06279,0,0
1809.06283,0,0
1809.06306,9,0
1809.06316,6,0
1809.06333,0,0
1809.06359,0,0
1809.06363,21,0
1809.06375,0,0
1809.06379,35,0
1809.0638,14,47
1809.06381,0,0
1809.06382,65,0
1809.06383,0,0
1809.06384,63,0
1809.06389,0,0
1809.06391,34,0
1809.06403,18,0
1809.06411,0,0
1809.06414,2,9
1809.06424,17,1
1809.06434,0,0
1809.06443,0,0
1809.06446,0,0
1809.06459,0,0
1809.06466,0,0
1809.06467,0,0
1809.06479,18,0
1809.06483,0,0
1809.0651,0,0
1809.06545,0,0
1809.06552,0,0
1809.06556,35,0
1809.06585,0,0
1809.06604,0,0
1809.06616,0,0
1809.06629,42,0
1809.06634,69,0
1809.06642,50,0
1809.06644,0,0
1809.06658,0,0
1809.06661,0,0
1809.06669,0,0
1809.0671,18,0
1809.06729,35,0
1809.06785,56,56
1809.06801,1,0
1809.06808,63,0
1809.0682,0,0
1809.06851,38,0
1809.06864,0,0
1809.06868,0,0
1809.06875,0,0
1809.06882,76,0
1809.06883,26,0
1809.06907,0,0
1809.06941,16,0
1809.06949,0,0
1809.0696,0,0
1809.06969,11,60
1809.07001,0,0
1809.07034,4,1
1809.07052,0,0
1809.07057,0,0
1809.07079,18,11
1809.07093,70,0
1809.07157,0,0
1809.07158,16,0
1809.07164,68,0
1809.07169,0,0
1809.07194,59,0
1809.07198,0,0
1809.07204,22,0
1809.0721,0,0
1809.07227,15,0
1809.07273,82,0
1809.07274,0,0
1809.07285,15,0
1809.07304,0,0
1809.07322,19,0
1809.07323,21,3
1809.07329,16,0
1809.0733,0,0
1809.07333,98,0
1809.07337,0,0
1809.0734,0,0
1809.07341,20,0
1809.07342,16,0
1809.07346,0,0
1809.07355,54,38
1809.07374,31,0
1809.07393,0,0
1809.07403,0,0
1809.07409,59,0
1809.07451,73,0
1809.07476,35,0
1809.07486,91,0
1809.07498,0,0
1809.07504,0,0
1809.07505,53,0
1809.07551,0,0
1809.07573,35,0
1809.07581,18,0
1809.07627,6,18
1809.0765,63,0
1809.07654,0,0
1809.07675,0,0
1809.07709,0,0
1809.07713,54,38
1809.07715,35,0
1809.07746,0,0
1809.07758,18,0
1809.0777,0,0
1809.07773,40,0
1809.07779,39,30
1809.0778,0,0
1809.07797,56,1
1809.07831,0,0
1809.07834,18,0
1809.07873,79,0
1809.07898,18,0
1809.07906,70,0
1809.07935,86,0
1809.0796,0,0
1809.07963,0,0
1809.07967,61,9
1809.08005,0,0
1809.08008,0,0
1809.08014,30,0
1809.0802,52,0
1809.08036,56,50
1809.08074,41,0
1809.08077,0,0
1809.08086,75,0
1809.08123,0,0
1809.08131,1,0
1809.08135,56,1
1809.08147,0,0
1809.08155,0,0
1809.08186,0,0
1809.0821,0,0
1809.08212,0,0
1809.0823,0,0
1809.08232,0,0
1809.08236,80,0
1809.0824,52,0
1809.08241,80,0
1809.08243,32,0
1809.08245,29,98
1809.08246,46,0
1809.08249,0,0
1809.08254,0,0
1809.08261,65,0
1809.08286,4,1
1809.08305,8,3
1809.0831,0,0
1809.08338,50,0
1809.08339,0,0
1809.08341,0,0
1809.08344,8,3
1809.08348,27,0
1809.08354,0,0
1809.08356,16,0
1809.08357,0,0
1809.08499,0,0
1809.08501,18,0
1809.08542,0,0
1809.08572,56,0
1809.08641,0,0
1809.08682,0,0
1809.08739,0,0
1809.08741,50,0
1809.08789,0,0
1809.08792,4,1
1809.08798,30,0
1809.08816,21,0
1809.08831,57,0
1809.08844,0,0
1809.08849,0,0
1809.08865,0,0
1809.08869,0,0
1809.08903,0,0
1809.08904,18,0
1809.08936,1,16
1809.08958,0,0
1809.08964,35,0
1809.0898,0,0
1809.09008,50,0
1809.09009,0,0
1809.09015,36,0
1809.09055,70,0
1809.09072,0,0
1809.0908,0,0
1809.09101,0,0
1809.09103,0,0
1809.09113,80,0
1809.09116,7,0
1809.09122,0,0
1809.09135,38,0
1809.09138,63,0
1809.09141,0,0
1809.09148,82,0
1809.0915,73,0
1809.09154,0,0
1809.09168,0,0
1809.09177,35,0
1809.0918,0,0
1809.09181,35,0
1809.09185,0,0
1809.09198,0,0
1809.09233,50,0
1809.09242,0,0
1809.0925,0,0
1809.09251,23,0
1809.09304,53,0
1809.09306,65,0
1809.09327,0,0
1809.09338,38,0
1809.09359,8,3
1809.09388,83,78
1809.09447,0,0
1809.0954,82,0
1809.0956,7,0
1809.09603,0,0
1809.0961,0,0
1809.09619,7,0
1809.09622,10,0
1809.09625,0,0
1809.09627,21,0
1809.09628,73,0
1809.0963,20,0
1809.09637,21,3
1809.09638,0,0
1809.0964,0,0
1809.09655,0,0
1809.09661,0,0
1809.09663,35,0
1809.09665,15,0
1809.09666,38,0
1809.09722,0,0
1809.0975,35,0
1809.0977,30,0
1809.09777,0,0
1809.09779,0,0
1809.09804,70,0
1809.09833,1,0
1809.09848,42,0
1809.09855,1,0
1809.09868,0,0
1809.09901,0,0
1809.09914,0,0
1809.09917,1,0
1809.09933,16,0
1809.09949,0,0
1809.10011,0,0
1809.10038,18,0
1809.10057,0,0
1809.10065,0,0
1809.10077,8,3
1809.10082,0,0
1809.10109,0,0
1809.10118,21,0
1809.10136,50,0
1809.10146,0,0
1809.1015,0,0
1809.10155,35,0
1809.10157,0,0
1809.10161,21,3
1809.10163,44,17
1809.10178,80,0
1809.10194,0,0
1809.10205,0,0
1809.10211,0,0
1809.10254,18,0
1809.10259,63,0
1809.10264,55,0
1809.10285,70,0
1809.10293,0,0
1809.10309,70,0
1809.10317,0,0
1809.1036,0,0
1809.10383,70,0
1809.10416,17,1
1809.10424,75,0
1809.10425,0,0
1809.10465,0,0
1809.10466,0,0
1809.10521,0,0
1809.10583,0,0
1809.10609,49,0
1809.10671,0,0
1809.10674,0,0
1809.10683,63,0
1809.10687,35,0
1809.10693,56,42
1809.10696,59,0
1809.10744,35,0
1809.10772,0,0
1809.10776,0,0
1809.10802,0,0
1809.10803,35,0
1809.10809,89,0
1809.10812,0,0
1809.10831,16,0
1809.10849,0,0
1809.10888,35,0
1809.109,70,0
1809.10916,13,0
1809.10935,17,1
1809.10943,63,0
1809.1097,94,0
1809.10991,56,28
1809.11031,0,0
1809.11056,35,0
1809.11104,1,0
1809.11114,80,0
1809.11116,0,0
1809.11125,0,0
1809.11129,26,0
1809.11163,96,94
1809.1117,22,0
1810.00001,0,0
1810.00005,80,0
1810.00006,0,0
1810.00008,80,0
1810.0001,80,0
1810.00011,63,0
1810.00013,16,0
1810.00014,32,37
1810.00076,98,0
1810.00087,23,0
1810.00098,24,0
1810.00165,0,0
1810.0017,52,0
1810.0019,0,0
1810.00198,17,1
1810.00231,38,0
1810.00245,0,0
1810.00266,70,0
1810.00316,0,0
1810.00323,54,38
1810.00334,0,0
1810.00338,0,0
1810.00366,94,0
1810.00369,0,0
1810.00397,0,0
1810.00402,0,0
1810.00405,0,0
1810.00431,15,0
1810.00439,0,0
1810.00479,82,0
1810.00486,15,0
1810.00503,81,0
1810.00515,0,0
1810.00525,0,0
1810.00543,35,0
1810.0055,0,0
1810.00563,0,0
1810.00573,0,0
1810.00586,15,0
1810.00598,0,0
1810.00607,0,0
1810.00634,18,0
1810.00636,16,0
1810.00682,0,0
1810.0071,0,0
1810.00714,0,0
1810.00776,0,0
1810.0078,73,0
1810.00796,0,0
1810.00814,80,0
1810.0082,0,0
1810.00842,0,0
1810.00881,80,0
1810.00883,18,0
1810.00887,0,0
1810.00889,40,0
1810.00894,0,0
1810.00901,0,0
1810.00911,10,1
1810.00922,2,0
1810.00973,38,0
1810.00978,0,0
1810.00982,0,0
1810.00995,79,0
1810.0102,38,0
1810.01025,0,0
1810.01047,95,19
1810.01088,0,0
1810.01149,0,0
1810.01153,24,0
1810.01199,63,0
1810.01204,0,0
1810.01207,0,0
1810.01208,0,0
1810.01214,0,0
1810.0122,82,0
1810.01228,35,0
1810.01242,0,0
1810.01267,43,0
1810.01275,0,0
1810.01276,4,1
1810.01277,0,0
1810.01287,2,0
1810.01304,0,0
1810.01319,0,0
1810.01336,0,0
1810.0135,18,0
1810.01391,88,0
1810.01404,0,0
1810.01417,0,0
1810.01419,70,0
1810.01421,0,0
1810.01424,63,0
1810.01425,35,0
1810.0143,10,0
1810.01433,63,0
1810.01437,0,0
1810.01438,0,0
1810.01447,0,0
1810.01448,18,0
1810.01449,50,0
1810.01459,0,0
1810.01461,0,0
1810.01465,0,0
1810.01472,35,0
1810.01483,59,2
1810.01559,40,0
1810.01589,83,78
1810.01617,86,6
1810.01624,8,3
1810.0164,98,0
1810.01644,88,0
1810.01649,0,0
1810.01655,17,1
1810.01703,0,0
1810.01718,5,0
1810.01727,59,0
1810.01744,0,0
1810.01745,0,0
1810.01751,16,0
1810.01767,23,3
1810.0178,0,0
1810.01781,38,0
1810.01788,0,0
1810.01796,8,3
1810.01798,0,0
1810.01803,0,0
1810.01812,44,17
1810.01813,6,0
1810.01827,35,0
1810.01842,59,0
1810.01846,0,0
1810.01854,16,0
1810.01857,0,0
1810.01883,0,0
1810.01888,0,0
1810.0189,0,0
1810.01894,0,0
1810.019,4,1
1810.0191,37,61
1810.01915,17,1
1810.01917,50,0
1810.01941,70,0
1810.01975,0,0
1810.02029,25,0
1810.02051,0,0
1810.02075,68,0
1810.02078,98,0
1810.02084,0,0
1810.02131,25,0
1810.02133,92,0
1810.02148,0,0
1810.02154,35,0
1810.02172,85,0
1810.02207,0,0
1810.02212,20,0
1810.02217,0,0
1810.02224,18,0
1810.02234,27,0
1810.02278,7,0
1810.02284,0,0
1810.02298,0,0
1810.02313,38,0
1810.02322,82,0
1810.02333,22,0
1810.02341,0,0
1810.02353,82,0
1810.02357,44,17
1810.02362,35,0
1810.0237,0,0
1810.02371,8,3
1810.02375,54,38
1810.02379,63,0
1810.02382,0,0
1810.02388,50,0
1810.02409,18,0
1810.02427,0,0
1810.02431,19,91
1810.02441,82,0
1810.02462,16,0
1810.02465,0,0
1810.02484,77,90
1810.02499,0,0
1810.02562,0,0
1810.02564,59,0
1810.02581,0,0
1810.02595,18,0
1810.02624,80,0
1810.02652,0,0
1810.02668,35,0
1810.02701,0,0
1810.02712,0,0
1810.02753,57,0
1810.02764,0,0
1810.02771,70,0
1810.02773,27,0
1810.02804,0,0
1810.02811,10,0
1810.02813,68,0
1810.02816,0,0
1810.02819,0,0
1810.02823,0,0
1810.02824,94,0
1810.02826,0,0
1810.02827,0,0
1810.02847,0,0
1810.0285,0,0
1810.02852,18,0
1810.02857,0,0
1810.02864,82,0
1810.02913,7,0
1810.02921,0,0
1810.02958,0,0
1810.02986,35,0
1810.03,18,0
1810.03028,0,0
1810.0307,79,0
1810.03079,0,0
1810.03089,0,0
1810.03141,27,16
1810.03156,65,0
1810.03179,0,0
1810.03187,6,0
1810.0319,50,0
1810.03195,6,18
1810.03227,56,63
1810.0325,90,0
1810.03257,0,0
1810.03277,0,0
1810.0329,0,0
1810.03302,0,0
1810.03324,0,0
1810.03325,50,0
1810.03338,0,0
1810.03346,22,24
1810.03362,73,0
1810.03366,24,0
1810.03385,43,0
1810.03391,80,0
1810.03443,0,0
1810.0346,0,0
1810.03461,7,0
1810.03478,22,0
1810.0349,98,0
1810.03493,0,0
1810.03514,2,0
1810.03536,0,0
1810.03542,0,0
1810.03554,63,0
1810.03575,26,0
1810.03577,56,0
1810.03615,2,9
1810.03616,0,0
1810.0362,50,0
1810.03623,21,0
1810.03628,89,0
1810.03633,56,95
1810.03638,18,0
1810.03648,75,0
1810.03682,0,0
1810.03683,0,0
1810.03686,0,0
1810.0369,0,0
1810.03693,0,0
1810.03706,16,0
1810.03759,26,1
1810.03776,9,0
1810.03777,34,0
1810.03795,92,0
1810.03849,80,0
1810.03853,0,0
1810.03858,0,0
1810.03864,0,0
1810.0387,35,0
1810.03877,0,0
1810.03886,0,0
1810.03889,0,0
1810.03914,35,0
1810.03917,0,0
1810.0392,18,0
1810.03922,19,91
1810.03925,57,0
1810.03927,0,0
1810.03929,0,0
1810.03938,6,0
1810.03942,26,0
1810.03957,40,0
1810.03984,35,0
1810.04074,0,0
1810.04095,21,3
1810.04113,0,0
1810.04139,0,0
1810.04155,47,41
1810.04168,43,0
1810.0417,0,0
1810.04172,0,0
1810.04175,70,0
1810.04176,0,0
1810.04177,64,0
1810.04181,0,0
1810.04186,0,0
1810.04187,63,0
1810.04188,63,0
1810.04194,41,0
1810.04241,0,0
1810.04245,18,0
1810.04251,35,0
1810.04263,38,0
1810.0427,18,22
1810.04324,0,0
1810.04353,6,18
1810.04355,0,0
1810.04356,0,0
1810.04357,52,0
1810.04364,0,0
1810.04398,0,0
1810.04423,0,0
1810.04451,0,0
1810.04454,0,0
1810.04463,97,0
1810.04485,18,0
1810.04533,0,0
1810.04537,0,0
1810.0454,0,0
1810.04556,57,0
1810.04572,38,0
1810.04605,0,0
1810.04633,0,0
1810.04641,0,0
1810.04644,0,0
1810.04653,0,0
1810.04657,35,0
1810.04659,0,0
1810.04676,0,0
1810.04678,34,0
1810.0468,28,18
1810.04682,0,0
1810.04683,76,0
1810.04684,70,0
1810.04713,0,0
1810.04731,0,0
1810.04741,21,3
1810.04757,0,0
1810.04784,0,0
1810.04815,16,0
1810.04821,0,0
1810.04856,4,1
1810.04897,30,0
1810.04923,35,0
1810.04938,80,0
1810.04947,40,0
1810.04951,0,0
1810.04955,0,0
1810.0496,0,0
1810.04966,26,0
1810.04985,0,0
1810.05026,10,0
1810.05037,45,0
1810.05051,22,38
1810.05055,56,92
1810.05141,4,1
1810.05156,63,0
1810.05164,0,0
1810.05166,27,0
1810.05167,0,0
1810.05172,70,0
1810.05173,0,0
1810.05181,2,0
1810.05183,0,0
1810.05199,98,0
1810.05203,0,0
1810.0521,0,0
1810.05211,14,47
1810.05223,0,0
1810.05225,4,1
1810.05238,0,0
1810.05253,0,0
1810.05312,0,0
1810.05318,0,0
1810.05373,0,0
1810.0538,0,0
1810.05391,0,0
1810.05393,0,0
1810.05415,0,0
1810.05418,35,0
1810.05428,5,0
1810.05467,70,0
1810.05477,0,0
1810.05481,0,0
1810.0549,0,0
1810.05494,0,0
1810.05529,35,0
1810.0553,0,0
1810.05576,0,0
1810.0561,19,91
1810.05614,0,0
1810.05626,0,0
1810.05649,20,0
1810.05676,52,0
1810.05709,0,0
1810.05736,0,0
1810.05755,0,0
1810.05776,0,0
1810.058,50,0
1810.05853,40,0
1810.05958,50,0
1810.0599,0,0
1810.05996,40,0
1810.06012,0,0
1810.06014,0,0
1810.06029,70,0
1810.06044,0,0
1810.06067,18,0
1810.0607,70,0
1810.06084,38,0
1810.06088,18,0
1810.06099,0,0
1810.06113,57,0
1810.06133,0,0
1810.06136,0,0
1810.06146,0,0
1810.06148,0,0
1810.06179,35,0
1810.06206,0,0
1810.06237,92,0
1810.06246,0,0
1810.06252,38,0
1810.06273,0,0
1810.063,24,0
1810.06312,35,0
1810.06326,8,3
1810.06332,0,0
1810.06336,0,0
1810.06353,35,0
1810.06356,22,1
1810.0643,0,0
1810.06441,46,0
1810.06446,4,1
1810.06524,66,0
1810.06535,11,0
1810.0656,99,23
1810.06562,21,0
1810.06568,0,0
1810.06569,70,0
1810.06572,0,0
1810.06575,0,0
1810.06579,87,0
