paper_id,kmeans_K50,hdbmerge_K50
astro-ph_0302344,34,14
astro-ph_0302345,3,14
astro-ph_0302347,34,14
astro-ph_0302348,34,14
astro-ph_0302350,3,14
astro-ph_0302352,3,14
astro-ph_0302353,3,14
astro-ph_0302354,3,14
astro-ph_0302356,37,14
astro-ph_0302358,3,14
astro-ph_0302359,18,14
astro-ph_0302360,39,14
astro-ph_0302361,36,14
astro-ph_0302362,48,14
astro-ph_0302365,3,14
astro-ph_0302366,25,14
astro-ph_0302367,3,14
astro-ph_0302369,3,14
astro-ph_0302370,3,14
astro-ph_0302371,3,14
astro-ph_0302373,34,14
astro-ph_0302374,34,14
astro-ph_0302375,39,14
astro-ph_0302376,38,14
astro-ph_0302377,34,14
astro-ph_0302378,18,14
astro-ph_0302379,36,14
astro-ph_0302382,47,14
astro-ph_0302385,3,14
astro-ph_0302386,3,14
astro-ph_0302387,3,14
astro-ph_0302388,3,14
astro-ph_0302389,45,14
astro-ph_0302390,4,14
astro-ph_0302391,3,14
astro-ph_0302392,3,14
astro-ph_0302393,15,14
astro-ph_0302394,43,14
astro-ph_0302396,3,14
astro-ph_0302397,3,14
astro-ph_0302398,34,14
astro-ph_0302400,25,14
astro-ph_0302401,3,14
astro-ph_0302404,3,14
astro-ph_0302405,46,14
astro-ph_0302406,3,14
astro-ph_0302407,11,14
astro-ph_0302410,18,14
astro-ph_0302411,3,14
astro-ph_0302413,3,14
astro-ph_0302414,40,14
astro-ph_0302415,3,14
astro-ph_0302417,3,14
astro-ph_0302418,46,14
astro-ph_0302419,30,14
astro-ph_0302420,19,14
astro-ph_0302421,39,14
astro-ph_0302422,3,14
astro-ph_0302423,3,14
astro-ph_0302424,3,14
astro-ph_0302426,26,14
astro-ph_0302427,37,14
astro-ph_0302428,3,14
astro-ph_0302430,3,14
astro-ph_0302431,3,14
astro-ph_0302434,3,14
astro-ph_0302440,34,14
astro-ph_0302443,3,14
astro-ph_0302444,3,14
astro-ph_0302445,22,14
astro-ph_0302448,11,14
astro-ph_0302449,3,14
astro-ph_0302450,13,14
astro-ph_0302451,23,14
astro-ph_0302452,46,14
astro-ph_0302456,20,14
astro-ph_0302457,46,14
astro-ph_0302458,46,14
astro-ph_0302460,34,14
astro-ph_0302461,3,14
astro-ph_0302462,3,14
astro-ph_0302464,3,14
astro-ph_0302465,18,14
astro-ph_0302471,34,14
astro-ph_0302472,3,14
astro-ph_0302473,4,2
astro-ph_0302474,3,14
astro-ph_0302476,36,14
astro-ph_0302478,3,14
astro-ph_0302481,47,14
astro-ph_0302485,49,14
astro-ph_0302487,3,14
astro-ph_0302488,2,14
astro-ph_0302489,18,14
astro-ph_0302492,4,14
astro-ph_0302493,3,14
astro-ph_0302494,3,14
astro-ph_0302496,41,14
astro-ph_0302497,3,14
astro-ph_0302498,3,14
astro-ph_0302499,34,14
astro-ph_0302502,3,14
astro-ph_0302503,44,14
astro-ph_0302509,38,14
astro-ph_0302510,3,14
astro-ph_0302511,3,14
astro-ph_0302512,3,14
astro-ph_0302514,3,14
astro-ph_0302515,3,14
astro-ph_0302516,49,14
astro-ph_0302518,34,14
astro-ph_0302519,36,14
astro-ph_0302520,34,14
astro-ph_0302521,22,49
astro-ph_0302522,3,14
astro-ph_0302523,46,14
astro-ph_0302524,39,14
astro-ph_0302525,3,14
astro-ph_0302526,3,14
astro-ph_0302527,3,14
astro-ph_0302528,3,14
astro-ph_0302529,3,14
astro-ph_0302533,3,14
astro-ph_0302534,3,14
astro-ph_0302535,3,14
astro-ph_0302536,36,14
astro-ph_0302537,37,14
astro-ph_0302538,22,2
astro-ph_0302540,22,20
astro-ph_0302542,3,14
astro-ph_0302546,3,14
astro-ph_0302547,33,14
astro-ph_0302550,43,14
astro-ph_0302551,3,14
astro-ph_0302552,3,14
astro-ph_0302553,3,14
astro-ph_0302555,3,14
astro-ph_0302556,34,14
astro-ph_0302557,46,14
astro-ph_0302559,3,14
astro-ph_0302561,11,14
astro-ph_0302563,34,14
astro-ph_0302564,3,14
astro-ph_0302566,3,14
astro-ph_0302567,3,14
astro-ph_0302568,3,14
astro-ph_0302570,46,14
astro-ph_0302571,36,14
astro-ph_0302573,3,14
astro-ph_0302574,13,14
astro-ph_0302577,30,14
astro-ph_0302581,9,14
astro-ph_0302582,3,14
astro-ph_0302585,22,9
astro-ph_0302586,3,14
astro-ph_0302587,3,14
astro-ph_0302590,3,14
astro-ph_0302591,3,14
astro-ph_0302593,32,14
astro-ph_0302595,18,14
astro-ph_0302596,3,14
astro-ph_0302598,3,14
astro-ph_0302599,13,14
astro-ph_0302602,16,14
astro-ph_0302603,48,14
astro-ph_0302605,18,14
astro-ph_0302606,18,14
astro-ph_0302607,3,14
astro-ph_0302608,3,14
astro-ph_0302609,18,14
astro-ph_0302612,18,14
astro-ph_0303001,34,14
astro-ph_0303002,18,14
astro-ph_0303004,3,14
astro-ph_0303005,35,14
astro-ph_0303006,3,14
astro-ph_0303009,12,14
astro-ph_0303012,2,14
astro-ph_0303013,3,14
astro-ph_0303016,3,14
astro-ph_0303018,3,14
astro-ph_0303019,3,14
astro-ph_0303020,3,14
astro-ph_0303021,8,14
astro-ph_0303022,2,14
astro-ph_0303023,17,14
astro-ph_0303025,3,14
astro-ph_0303026,43,14
astro-ph_0303027,3,14
astro-ph_0303028,18,14
astro-ph_0303029,34,14
astro-ph_0303030,3,14
astro-ph_0303031,47,14
astro-ph_0303032,46,14
astro-ph_0303034,18,14
astro-ph_0303036,16,14
astro-ph_0303037,3,14
astro-ph_0303039,3,14
astro-ph_0303043,6,14
astro-ph_0303044,3,14
astro-ph_0303047,3,14
astro-ph_0303050,3,14
astro-ph_0303051,34,14
astro-ph_0303052,34,14
astro-ph_0303053,40,14
astro-ph_0303054,3,14
astro-ph_0303055,3,14
astro-ph_0303057,3,14
astro-ph_0303061,34,14
astro-ph_0303063,49,14
astro-ph_0303065,25,14
astro-ph_0303066,17,14
astro-ph_0303067,13,14
astro-ph_0303068,3,14
astro-ph_0303069,3,14
astro-ph_0303070,16,14
astro-ph_0303071,3,14
astro-ph_0303074,42,14
astro-ph_0303075,3,14
astro-ph_0303076,19,14
astro-ph_0303080,15,14
astro-ph_0303083,18,14
astro-ph_0303084,3,14
astro-ph_0303085,18,14
astro-ph_0303087,3,14
astro-ph_0303088,3,14
astro-ph_0303091,3,14
astro-ph_0303092,10,14
astro-ph_0303093,26,14
astro-ph_0303094,34,14
astro-ph_0303095,22,4
astro-ph_0303097,3,14
astro-ph_0303098,40,14
astro-ph_0303099,46,14
astro-ph_0303100,18,14
astro-ph_0303101,34,14
astro-ph_0303103,26,14
astro-ph_0303105,3,14
astro-ph_0303106,15,14
astro-ph_0303107,3,14
astro-ph_0303110,19,14
astro-ph_0303111,3,14
astro-ph_0303112,8,14
astro-ph_0303114,3,14
astro-ph_0303116,34,14
astro-ph_0303117,46,14
astro-ph_0303118,3,14
astro-ph_0303119,39,14
astro-ph_0303121,3,14
astro-ph_0303122,3,14
astro-ph_0303124,2,14
astro-ph_0303126,18,14
astro-ph_0303128,2,14
astro-ph_0303132,3,14
astro-ph_0303133,3,14
astro-ph_0303134,3,14
astro-ph_0303136,46,14
astro-ph_0303137,3,14
astro-ph_0303138,3,14
astro-ph_0303139,42,14
astro-ph_0303140,36,14
astro-ph_0303142,34,14
astro-ph_0303144,3,14
astro-ph_0303145,19,14
astro-ph_0303146,46,14
astro-ph_0303148,3,14
astro-ph_0303149,3,14
astro-ph_0303152,3,14
astro-ph_0303153,3,14
astro-ph_0303154,3,14
astro-ph_0303156,3,14
astro-ph_0303159,19,14
astro-ph_0303162,3,14
astro-ph_0303163,37,14
astro-ph_0303167,3,14
astro-ph_0303170,3,14
astro-ph_0303175,2,14
astro-ph_0303176,43,14
astro-ph_0303178,3,14
astro-ph_0303182,3,14
astro-ph_0303183,3,14
astro-ph_0303185,3,14
astro-ph_0303187,3,14
astro-ph_0303188,3,14
astro-ph_0303190,10,14
astro-ph_0303191,3,14
astro-ph_0303192,34,14
astro-ph_0303196,34,14
astro-ph_0303197,22,4
astro-ph_0303198,3,14
astro-ph_0303199,22,14
astro-ph_0303200,3,14
astro-ph_0303201,3,14
astro-ph_0303202,11,14
astro-ph_0303203,3,14
astro-ph_0303204,3,14
astro-ph_0303206,3,14
astro-ph_0303207,3,14
astro-ph_0303208,19,14
astro-ph_0303209,42,14
astro-ph_0303211,36,14
astro-ph_0303212,3,14
astro-ph_0303213,3,14
astro-ph_0303214,3,14
astro-ph_0303215,3,14
astro-ph_0303219,3,14
astro-ph_0303221,3,14
astro-ph_0303222,12,14
astro-ph_0303223,3,14
astro-ph_0303224,6,14
astro-ph_0303225,27,14
astro-ph_0303227,3,14
astro-ph_0303228,8,14
astro-ph_0303229,3,14
astro-ph_0303230,29,14
astro-ph_0303233,3,14
astro-ph_0303235,3,14
astro-ph_0303237,18,14
astro-ph_0303239,18,14
astro-ph_0303241,26,14
astro-ph_0303246,3,14
astro-ph_0303248,19,14
astro-ph_0303251,3,14
astro-ph_0303253,3,14
astro-ph_0303255,30,14
astro-ph_0303257,3,14
astro-ph_0303258,3,14
astro-ph_0303259,3,14
astro-ph_0303261,25,14
astro-ph_0303263,3,14
astro-ph_0303264,43,14
astro-ph_0303265,3,14
astro-ph_0303267,25,14
astro-ph_0303269,3,14
astro-ph_0303273,46,14
astro-ph_0303275,3,14
astro-ph_0303277,3,14
astro-ph_0303279,3,14
astro-ph_0303280,3,14
astro-ph_0303281,3,14
astro-ph_0303284,8,14
astro-ph_0303286,3,14
astro-ph_0303287,46,14
astro-ph_0303288,13,14
astro-ph_0303292,3,14
astro-ph_0303293,30,14
astro-ph_0303295,35,14
astro-ph_0303297,3,14
astro-ph_0303298,3,14
astro-ph_0303299,3,14
astro-ph_0303302,30,14
astro-ph_0303303,12,14
astro-ph_0303304,3,14
astro-ph_0303307,22,2
astro-ph_0303308,3,14
astro-ph_0303309,46,14
astro-ph_0303310,10,14
astro-ph_0303313,3,14
astro-ph_0303314,3,14
astro-ph_0303315,3,14
astro-ph_0303316,3,14
astro-ph_0303317,25,14
astro-ph_0303320,2,14
astro-ph_0303321,2,14
astro-ph_0303323,34,14
astro-ph_0303324,3,14
astro-ph_0303325,18,14
astro-ph_0303328,18,14
astro-ph_0303329,3,14
astro-ph_0303332,30,14
astro-ph_0303333,3,14
astro-ph_0303335,3,14
astro-ph_0303336,3,14
astro-ph_0303338,18,14
astro-ph_0303340,48,14
astro-ph_0303341,25,14
astro-ph_0303342,3,14
astro-ph_0303343,3,14
astro-ph_0303345,3,14
astro-ph_0303346,3,14
astro-ph_0303351,3,14
astro-ph_0303352,3,14
astro-ph_0303353,12,14
astro-ph_0303356,18,14
astro-ph_0303358,3,14
astro-ph_0303359,3,14
astro-ph_0303360,22,13
astro-ph_0303361,22,14
astro-ph_0303363,3,14
astro-ph_0303364,3,14
astro-ph_0303366,3,14
astro-ph_0303367,47,14
astro-ph_0303368,34,14
astro-ph_0303369,34,14
astro-ph_0303370,24,14
astro-ph_0303372,22,13
astro-ph_0303373,3,14
astro-ph_0303376,3,14
astro-ph_0303378,19,14
astro-ph_0303379,41,14
astro-ph_0303380,3,14
astro-ph_0303381,46,14
astro-ph_0303382,47,14
astro-ph_0303383,12,14
astro-ph_0303384,32,14
astro-ph_0303386,3,14
astro-ph_0303387,46,14
astro-ph_0303388,8,14
astro-ph_0303391,46,14
astro-ph_0303393,4,14
astro-ph_0303395,3,14
astro-ph_0303396,3,14
astro-ph_0303397,21,14
astro-ph_0303398,30,14
astro-ph_0303399,3,14
astro-ph_0303400,41,14
astro-ph_0303401,13,14
astro-ph_0303402,5,14
astro-ph_0303403,3,14
astro-ph_0303405,34,14
astro-ph_0303409,42,14
astro-ph_0303411,3,14
astro-ph_0303414,3,14
astro-ph_0303416,30,14
astro-ph_0303417,37,14
astro-ph_0303418,39,14
astro-ph_0303419,3,14
astro-ph_0303420,3,14
astro-ph_0303421,3,14
astro-ph_0303424,34,14
astro-ph_0303425,3,14
astro-ph_0303428,8,14
astro-ph_0303429,3,14
astro-ph_0303430,34,14
astro-ph_0303431,34,14
astro-ph_0303432,34,14
astro-ph_0303433,6,14
astro-ph_0303434,3,14
astro-ph_0303436,3,14
astro-ph_0303437,3,14
astro-ph_0303439,3,14
astro-ph_0303442,10,14
astro-ph_0303443,3,14
astro-ph_0303444,47,14
astro-ph_0303446,34,14
astro-ph_0303447,22,14
astro-ph_0303449,21,14
astro-ph_0303450,3,14
astro-ph_0303452,3,14
astro-ph_0303453,46,14
astro-ph_0303454,3,14
astro-ph_0303458,19,14
astro-ph_0303461,18,14
astro-ph_0303463,3,14
astro-ph_0303464,3,14
astro-ph_0303465,46,14
astro-ph_0303467,3,14
astro-ph_0303470,34,14
astro-ph_0303471,46,14
astro-ph_0303473,29,8
astro-ph_0303474,3,14
astro-ph_0303476,3,14
astro-ph_0303477,3,14
astro-ph_0303484,16,14
astro-ph_0303486,46,14
astro-ph_0303487,34,14
astro-ph_0303489,3,14
astro-ph_0303491,3,14
astro-ph_0303492,3,14
astro-ph_0303494,0,35
astro-ph_0303497,3,14
astro-ph_0303500,6,14
astro-ph_0303502,10,14
astro-ph_0303503,18,14
astro-ph_0303506,3,14
astro-ph_0303507,18,14
astro-ph_0303508,3,14
astro-ph_0303510,3,14
astro-ph_0303511,3,14
astro-ph_0303514,3,14
astro-ph_0303515,2,14
astro-ph_0303516,47,14
astro-ph_0303521,3,14
astro-ph_0303522,38,14
astro-ph_0303523,18,14
astro-ph_0303524,3,14
astro-ph_0303525,39,14
astro-ph_0303527,34,14
astro-ph_0303528,3,14
astro-ph_0303530,34,14
astro-ph_0303531,10,14
astro-ph_0303533,30,14
astro-ph_0303535,39,14
astro-ph_0303536,34,14
astro-ph_0303537,3,14
astro-ph_0303539,18,14
astro-ph_0303540,33,14
astro-ph_0303541,18,14
astro-ph_0303542,34,14
astro-ph_0303544,30,19
astro-ph_0303545,2,14
astro-ph_0303546,22,3
astro-ph_0303550,30,14
astro-ph_0303551,34,14
astro-ph_0303553,3,14
astro-ph_0303554,4,14
astro-ph_0303555,3,14
astro-ph_0303556,3,14
astro-ph_0303557,34,14
astro-ph_0303558,3,14
astro-ph_0303559,18,14
astro-ph_0303560,3,14
astro-ph_0303561,11,14
astro-ph_0303563,3,14
astro-ph_0303564,12,7
astro-ph_0303565,22,2
astro-ph_0303567,34,14
astro-ph_0303572,3,14
astro-ph_0303573,34,14
astro-ph_0303575,3,14
astro-ph_0303577,3,14
astro-ph_0303578,3,14
astro-ph_0303582,41,14
astro-ph_0303583,3,14
astro-ph_0303585,3,14
astro-ph_0303587,2,14
astro-ph_0303589,3,14
astro-ph_0303590,3,14
astro-ph_0303592,37,14
astro-ph_0303595,36,14
astro-ph_0303597,3,14
astro-ph_0303598,18,14
astro-ph_0303601,3,14
astro-ph_0303603,18,14
astro-ph_0303604,3,14
astro-ph_0303605,3,14
astro-ph_0303606,36,14
astro-ph_0303607,3,14
astro-ph_0303609,3,14
astro-ph_0303610,3,14
astro-ph_0303612,3,14
astro-ph_0303613,46,14
astro-ph_0303615,3,14
astro-ph_0303617,3,14
astro-ph_0303618,17,14
astro-ph_0303619,3,14
astro-ph_0303622,3,14
astro-ph_0303624,3,14
astro-ph_0303626,22,14
astro-ph_0303627,3,14
astro-ph_0303628,3,14
astro-ph_0303630,3,14
astro-ph_0303631,3,14
astro-ph_0303634,3,14
astro-ph_0303636,3,14
astro-ph_0303637,6,14
astro-ph_0303638,18,14
astro-ph_0303640,46,14
astro-ph_0303641,16,14
astro-ph_0303642,3,14
astro-ph_0303644,34,14
astro-ph_0303645,47,14
astro-ph_0303647,18,14
astro-ph_0303650,3,14
astro-ph_0303651,3,14
astro-ph_0303652,46,14
astro-ph_0303653,18,5
astro-ph_0303655,3,14
astro-ph_0303656,20,14
astro-ph_0303657,3,14
astro-ph_0303658,16,14
astro-ph_0303660,49,14
astro-ph_0303661,3,14
astro-ph_0303662,34,14
astro-ph_0303663,18,14
astro-ph_0303664,3,14
astro-ph_0303665,18,14
astro-ph_0303666,43,14
astro-ph_0303667,3,14
astro-ph_0303668,37,14
astro-ph_0303669,3,14
astro-ph_0304001,18,14
astro-ph_0304003,37,14
astro-ph_0304005,3,14
astro-ph_0304007,3,14
astro-ph_0304010,0,14
astro-ph_0304011,3,14
astro-ph_0304012,3,14
astro-ph_0304014,3,14
astro-ph_0304016,3,14
astro-ph_0304018,30,14
astro-ph_0304021,3,14
astro-ph_0304023,33,14
astro-ph_0304024,3,14
astro-ph_0304025,3,14
astro-ph_0304026,3,14
astro-ph_0304027,3,14
astro-ph_0304030,3,14
astro-ph_0304035,3,14
astro-ph_0304036,47,14
astro-ph_0304037,3,14
astro-ph_0304038,3,14
astro-ph_0304039,46,14
astro-ph_0304041,3,14
astro-ph_0304046,3,14
astro-ph_0304049,38,14
astro-ph_0304050,3,14
astro-ph_0304051,3,14
astro-ph_0304052,3,14
astro-ph_0304055,3,14
astro-ph_0304056,3,14
astro-ph_0304059,3,14
astro-ph_0304060,3,14
astro-ph_0304061,30,14
astro-ph_0304062,3,14
astro-ph_0304063,3,14
astro-ph_0304064,3,14
astro-ph_0304065,3,14
astro-ph_0304066,20,14
astro-ph_0304067,3,14
astro-ph_0304069,49,14
astro-ph_0304070,34,14
astro-ph_0304071,47,14
astro-ph_0304072,17,14
astro-ph_0304073,5,14
astro-ph_0304074,3,14
astro-ph_0304075,3,14
astro-ph_0304077,34,14
astro-ph_0304078,3,14
astro-ph_0304080,3,14
astro-ph_0304081,3,14
astro-ph_0304082,46,14
astro-ph_0304083,3,14
astro-ph_0304084,3,14
astro-ph_0304087,3,14
astro-ph_0304088,3,14
astro-ph_0304089,36,14
astro-ph_0304090,36,14
astro-ph_0304091,40,14
astro-ph_0304092,3,14
astro-ph_0304093,3,14
astro-ph_0304094,48,14
astro-ph_0304097,3,14
astro-ph_0304098,3,14
astro-ph_0304100,3,14
astro-ph_0304101,3,14
astro-ph_0304102,16,14
astro-ph_0304103,3,14
astro-ph_0304105,2,14
astro-ph_0304109,21,14
astro-ph_0304111,34,14
astro-ph_0304114,13,14
astro-ph_0304115,3,14
astro-ph_0304116,34,14
astro-ph_0304117,3,14
astro-ph_0304118,34,14
astro-ph_0304119,3,14
astro-ph_0304121,3,14
astro-ph_0304122,13,14
astro-ph_0304125,3,14
astro-ph_0304128,30,14
astro-ph_0304130,3,14
astro-ph_0304136,3,14
astro-ph_0304138,35,14
astro-ph_0304139,3,14
astro-ph_0304140,3,14
astro-ph_0304143,34,14
astro-ph_0304144,21,14
astro-ph_0304145,19,14
astro-ph_0304147,22,14
astro-ph_0304149,22,14
astro-ph_0304151,36,14
astro-ph_0304152,43,14
astro-ph_0304153,3,14
astro-ph_0304154,3,14
astro-ph_0304155,3,14
astro-ph_0304156,30,14
astro-ph_0304158,2,14
astro-ph_0304159,3,14
astro-ph_0304161,3,14
astro-ph_0304163,46,14
astro-ph_0304164,1,14
astro-ph_0304165,3,14
astro-ph_0304166,3,14
astro-ph_0304168,13,14
astro-ph_0304169,3,14
astro-ph_0304170,3,14
astro-ph_0304171,47,14
astro-ph_0304172,3,14
astro-ph_0304173,19,2
astro-ph_0304174,3,14
astro-ph_0304177,4,14
astro-ph_0304178,3,14
astro-ph_0304180,22,14
astro-ph_0304181,6,14
astro-ph_0304184,3,14
astro-ph_0304185,3,14
astro-ph_0304186,3,14
astro-ph_0304188,34,14
astro-ph_0304190,13,14
astro-ph_0304191,3,14
astro-ph_0304192,16,14
astro-ph_0304194,3,14
astro-ph_0304195,2,14
astro-ph_0304196,3,14
astro-ph_0304197,3,14
astro-ph_0304199,34,14
astro-ph_0304200,3,14
astro-ph_0304201,3,14
astro-ph_0304203,36,14
astro-ph_0304204,11,14
astro-ph_0304205,9,14
astro-ph_0304206,16,14
astro-ph_0304208,4,14
astro-ph_0304209,46,14
astro-ph_0304210,3,14
astro-ph_0304214,3,14
astro-ph_0304216,49,14
astro-ph_0304217,32,14
astro-ph_0304219,34,14
astro-ph_0304221,3,14
astro-ph_0304222,3,14
astro-ph_0304223,3,14
astro-ph_0304224,3,14
astro-ph_0304226,3,14
astro-ph_0304227,44,14
astro-ph_0304228,3,14
astro-ph_0304229,34,14
astro-ph_0304231,30,14
astro-ph_0304232,26,14
astro-ph_0304234,3,14
astro-ph_0304236,4,14
astro-ph_0304238,3,14
astro-ph_0304239,37,14
astro-ph_0304240,3,14
astro-ph_0304241,3,14
astro-ph_0304242,3,14
astro-ph_0304244,3,14
astro-ph_0304245,3,14
astro-ph_0304246,3,14
astro-ph_0304247,3,14
astro-ph_0304248,46,14
astro-ph_0304250,3,14
astro-ph_0304252,22,7
astro-ph_0304253,3,14
astro-ph_0304256,38,14
astro-ph_0304258,3,14
astro-ph_0304259,3,14
astro-ph_0304260,3,14
astro-ph_0304261,3,14
astro-ph_0304262,3,14
astro-ph_0304263,29,14
astro-ph_0304264,15,14
astro-ph_0304265,3,14
astro-ph_0304266,3,14
astro-ph_0304267,47,14
astro-ph_0304269,3,14
astro-ph_0304270,3,14
astro-ph_0304271,3,14
astro-ph_0304272,30,14
astro-ph_0304273,3,14
astro-ph_0304274,3,14
astro-ph_0304275,47,14
astro-ph_0304276,3,14
astro-ph_0304278,3,14
astro-ph_0304279,34,14
astro-ph_0304280,3,14
astro-ph_0304283,3,14
astro-ph_0304284,18,38
astro-ph_0304285,46,14
astro-ph_0304286,3,14
astro-ph_0304287,3,14
astro-ph_0304289,3,14
astro-ph_0304290,3,14
astro-ph_0304291,3,14
astro-ph_0304296,3,14
astro-ph_0304297,2,14
astro-ph_0304300,3,14
astro-ph_0304301,3,14
astro-ph_0304302,18,14
astro-ph_0304304,3,14
astro-ph_0304308,18,14
astro-ph_0304309,47,14
astro-ph_0304310,15,14
astro-ph_0304311,34,14
astro-ph_0304312,3,14
astro-ph_0304313,3,14
astro-ph_0304314,18,14
astro-ph_0304316,3,14
astro-ph_0304318,22,25
astro-ph_0304319,22,14
astro-ph_0304321,30,14
astro-ph_0304322,18,14
astro-ph_0304323,5,14
astro-ph_0304324,3,14
astro-ph_0304325,12,14
astro-ph_0304326,36,14
astro-ph_0304328,3,14
astro-ph_0304329,3,14
astro-ph_0304330,3,14
astro-ph_0304331,3,14
astro-ph_0304332,3,14
astro-ph_0304333,3,14
astro-ph_0304334,3,14
astro-ph_0304335,34,14
astro-ph_0304337,29,14
astro-ph_0304338,24,14
astro-ph_0304339,3,14
astro-ph_0304340,3,14
astro-ph_0304342,25,14
astro-ph_0304345,3,14
astro-ph_0304347,46,14
astro-ph_0304349,3,14
astro-ph_0304350,18,14
astro-ph_0304352,47,14
astro-ph_0304355,3,14
astro-ph_0304356,16,14
astro-ph_0304357,3,14
astro-ph_0304358,3,14
astro-ph_0304359,34,14
astro-ph_0304360,27,4
astro-ph_0304362,3,14
astro-ph_0304363,2,14
astro-ph_0304364,22,14
astro-ph_0304365,34,14
astro-ph_0304367,30,14
astro-ph_0304368,3,14
astro-ph_0304369,12,14
astro-ph_0304370,41,14
astro-ph_0304371,3,14
astro-ph_0304372,22,24
astro-ph_0304375,22,28
astro-ph_0304377,3,14
astro-ph_0304378,18,14
astro-ph_0304379,47,14
astro-ph_0304380,3,14
astro-ph_0304382,47,14
astro-ph_0304383,47,14
astro-ph_0304384,37,14
astro-ph_0304385,3,14
astro-ph_0304386,34,14
astro-ph_0304388,3,14
astro-ph_0304390,2,14
astro-ph_0304391,34,14
astro-ph_0304393,3,14
astro-ph_0304397,3,14
astro-ph_0304398,3,14
astro-ph_0304399,3,14
astro-ph_0304400,35,14
astro-ph_0304401,3,14
astro-ph_0304402,34,14
astro-ph_0304403,3,14
astro-ph_0304404,37,14
astro-ph_0304406,42,14
astro-ph_0304407,13,14
astro-ph_0304410,46,14
astro-ph_0304411,3,14
astro-ph_0304412,2,14
astro-ph_0304414,22,2
astro-ph_0304416,12,14
astro-ph_0304417,21,14
astro-ph_0304418,46,14
astro-ph_0304419,36,14
astro-ph_0304420,30,14
astro-ph_0304422,34,14
astro-ph_0304423,13,14
astro-ph_0304424,3,14
astro-ph_0304428,3,14
astro-ph_0304429,3,14
astro-ph_0304430,3,14
astro-ph_0304431,3,14
astro-ph_0304432,3,14
astro-ph_0304433,3,14
astro-ph_0304434,3,14
astro-ph_0304435,3,14
astro-ph_0304439,3,14
astro-ph_0304440,35,14
astro-ph_0304442,3,14
astro-ph_0304443,3,14
astro-ph_0304451,18,14
astro-ph_0304452,46,14
astro-ph_0304453,37,14
astro-ph_0304454,3,14
astro-ph_0304456,3,14
astro-ph_0304457,3,14
astro-ph_0304458,34,14
astro-ph_0304460,37,14
astro-ph_0304461,3,14
astro-ph_0304464,22,38
astro-ph_0304465,30,14
astro-ph_0304469,10,14
astro-ph_0304470,3,14
astro-ph_0304471,3,14
astro-ph_0304472,34,14
astro-ph_0304473,19,14
astro-ph_0304475,3,14
astro-ph_0304477,3,14
astro-ph_0304478,3,14
astro-ph_0304480,3,14
astro-ph_0304481,34,14
astro-ph_0304489,3,14
astro-ph_0304493,18,14
astro-ph_0304494,22,47
astro-ph_0304496,3,14
astro-ph_0304499,14,41
astro-ph_0304500,47,14
astro-ph_0304502,3,14
astro-ph_0304503,46,14
astro-ph_0304504,8,14
astro-ph_0304506,34,14
astro-ph_0304508,47,14
astro-ph_0304509,48,14
astro-ph_0304511,32,14
astro-ph_0304512,36,14
astro-ph_0304513,18,14
astro-ph_0304516,3,14
astro-ph_0304519,3,14
astro-ph_0304521,47,14
astro-ph_0304522,46,14
astro-ph_0304525,41,14
astro-ph_0304526,46,14
astro-ph_0304527,3,14
astro-ph_0304529,3,14
astro-ph_0304530,3,14
astro-ph_0304531,3,14
astro-ph_0304532,3,14
astro-ph_0304534,3,14
astro-ph_0304536,12,14
astro-ph_0304538,10,14
astro-ph_0304539,36,14
astro-ph_0304540,3,14
astro-ph_0304541,30,14
astro-ph_0304542,22,14
astro-ph_0304543,3,14
astro-ph_0304547,4,14
astro-ph_0304548,30,14
astro-ph_0304549,3,14
astro-ph_0304550,18,14
astro-ph_0304551,8,14
astro-ph_0304553,3,14
astro-ph_0304554,10,14
astro-ph_0304555,46,14
astro-ph_0304556,3,14
astro-ph_0304557,26,14
astro-ph_0304558,3,14
astro-ph_0304559,3,14
astro-ph_0304560,3,14
astro-ph_0304561,3,14
astro-ph_0304562,3,14
astro-ph_0304563,3,14
astro-ph_0305002,3,14
astro-ph_0305005,3,14
astro-ph_0305006,3,14
astro-ph_0305007,8,14
astro-ph_0305009,3,14
astro-ph_0305010,34,14
astro-ph_0305011,3,14
astro-ph_0305012,36,14
astro-ph_0305016,3,14
astro-ph_0305017,3,14
astro-ph_0305018,18,14
astro-ph_0305021,3,14
astro-ph_0305022,3,14
astro-ph_0305023,3,14
astro-ph_0305027,2,14
astro-ph_0305028,46,14
astro-ph_0305030,3,14
astro-ph_0305036,34,14
astro-ph_0305037,8,14
astro-ph_0305040,3,14
astro-ph_0305041,17,14
astro-ph_0305043,3,14
astro-ph_0305044,35,14
astro-ph_0305045,3,14
astro-ph_0305046,2,14
astro-ph_0305048,3,14
astro-ph_0305049,34,14
astro-ph_0305050,41,14
astro-ph_0305051,4,14
astro-ph_0305052,3,14
astro-ph_0305053,3,14
astro-ph_0305054,42,14
astro-ph_0305055,3,14
astro-ph_0305056,3,14
astro-ph_0305057,34,14
astro-ph_0305058,34,14
astro-ph_0305059,3,14
astro-ph_0305060,3,14
astro-ph_0305064,3,14
astro-ph_0305065,3,14
astro-ph_0305067,3,14
astro-ph_0305068,12,14
astro-ph_0305069,44,14
astro-ph_0305070,3,14
astro-ph_0305071,12,14
astro-ph_0305074,18,14
astro-ph_0305075,3,14
astro-ph_0305077,3,14
